frame,x,y,flag
0,1079.2060546875,582.1065063476562,1
1,1079.44580078125,583.41015625,1
2,1079.43798828125,583.3328857421875,1
3,1078.8470458984375,583.8823852539062,1
4,1078.989501953125,583.8795166015625,1
5,1079.1953125,583.5805053710938,1
6,1079.7183837890625,582.874267578125,1
7,1079.815673828125,583.039794921875,1
8,1079.918212890625,581.786376953125,1
9,1079.9532470703125,581.4476318359375,1
10,1079.991943359375,581.494873046875,1
11,1079.8809814453125,581.166748046875,1
12,1079.89111328125,581.0479736328125,1
13,1529.1119384765625,557.3170166015625,1
14,1529.2998046875,557.25927734375,1
15,1529.546630859375,557.4730224609375,1
16,1529.132080078125,557.79736328125,1
17,1529.7747802734375,558.3956298828125,1
18,1529.664306640625,558.6190185546875,1
19,1529.6435546875,558.6759643554688,1
20,1528.076904296875,558.8721313476562,1
21,1528.0556640625,558.8052978515625,1
22,1527.82861328125,559.0195922851562,1
23,1527.98681640625,559.00732421875,1
24,1528.006591796875,559.025146484375,1
25,1526.811767578125,559.4136962890625,1
26,1526.9873046875,559.5118408203125,1
27,1080.543701171875,581.1862182617188,1
28,1080.412109375,580.917724609375,1
29,1080.593017578125,581.6627197265625,1
30,1080.5836181640625,581.4125366210938,1
31,1081.1246337890625,581.443603515625,1
32,1081.2100830078125,581.1715698242188,1
33,1081.0950927734375,581.2490234375,1
34,1080.8289794921875,582.1051025390625,1
35,1080.899169921875,582.3782348632812,1
36,1525.93212890625,555.6986083984375,1
37,1526.2508544921875,555.5413208007812,1
38,1526.186279296875,555.6422119140625,1
39,1526.716796875,556.5396728515625,1
40,1526.248291015625,557.679931640625,1
41,1526.4549560546875,557.41748046875,1
42,1526.50732421875,557.4796142578125,1
43,1526.99462890625,556.8314208984375,1
44,1527.0748291015625,556.939453125,1
45,1527.1201171875,557.330810546875,1
46,1527.3045654296875,557.414794921875,1
47,1527.329345703125,557.596435546875,1
48,1527.529541015625,558.086669921875,1
49,1527.896484375,558.6539306640625,1
50,1527.9417724609375,558.6605224609375,1
51,1527.89697265625,558.2017822265625,1
52,1528.5020751953125,557.6588134765625,1
53,1528.4287109375,557.6366577148438,1
54,1528.414306640625,557.7484130859375,1
55,1528.192626953125,557.364013671875,1
56,1528.052490234375,557.3395385742188,1
57,1528.749267578125,557.518310546875,1
58,1528.741455078125,557.46044921875,1
59,1529.29931640625,558.08935546875,1
60,1529.3509521484375,558.104248046875,1
61,1529.39794921875,557.8716430664062,1
62,1530.006591796875,557.754150390625,1
63,1530.200439453125,558.209228515625,1
64,1530.126708984375,558.210693359375,1
65,1530.1727294921875,558.28125,1
66,1530.12353515625,557.9118041992188,1
67,1530.099609375,557.8952026367188,1
68,1530.6138916015625,558.70751953125,1
69,1530.566162109375,558.6788940429688,1
70,1530.5936279296875,558.7945556640625,1
71,1530.362060546875,558.7197265625,1
72,1530.41650390625,558.3592529296875,1
73,1530.3070068359375,558.3472900390625,1
74,1530.48876953125,558.4428100585938,1
75,1530.639404296875,558.8023681640625,1
76,1530.76318359375,558.7796630859375,1
77,1530.68798828125,558.4727172851562,1
78,1530.7611083984375,558.4672241210938,1
79,1530.767822265625,558.6126708984375,1
80,1530.627685546875,558.627685546875,1
81,1530.57080078125,557.9691162109375,1
82,1531.734130859375,557.8632202148438,1
83,1530.745361328125,558.12890625,1
84,1531.881591796875,558.0601196289062,1
85,1529.929443359375,557.84423828125,1
86,1529.733154296875,557.75830078125,1
87,1529.727783203125,557.7603149414062,1
88,1529.888671875,557.4678344726562,1
89,1529.820068359375,557.6282958984375,1
90,1529.61181640625,557.2240600585938,1
91,1529.656494140625,557.1719970703125,1
92,1529.812744140625,557.2814331054688,1
93,1529.2930908203125,557.7310791015625,1
94,1529.5538330078125,557.6392211914062,1
95,1528.892578125,557.7865600585938,1
96,1529.076904296875,557.652099609375,1
97,1528.8505859375,557.453857421875,1
98,1080.41455078125,582.1287231445312,1
99,1528.948974609375,557.96142578125,1
100,1079.86376953125,582.8783569335938,1
101,1080.009765625,582.6497802734375,1
102,1080.028076171875,582.4503784179688,1
103,1079.8914794921875,582.5618896484375,1
104,1079.975341796875,582.0836181640625,1
105,1080.212890625,582.3668212890625,1
106,1080.190185546875,582.077392578125,1
107,1080.18017578125,582.4094848632812,1
108,1080.399169921875,581.7830810546875,1
109,1080.572021484375,582.1503295898438,1
110,1080.22216796875,582.2672119140625,1
111,1079.90771484375,583.0111083984375,1
112,1080.2059326171875,582.765625,1
113,1079.361083984375,582.5277099609375,1
114,1079.076416015625,582.2867431640625,1
115,1079.01123046875,582.1263427734375,1
116,1080.25439453125,580.5355834960938,1
117,1080.2255859375,580.2850341796875,1
118,1078.99755859375,581.4954833984375,1
119,1078.711669921875,581.751220703125,1
120,1078.631591796875,581.6653442382812,1
121,1079.773681640625,580.708740234375,1
122,1079.789306640625,580.6539916992188,1
123,1079.7548828125,581.478271484375,1
124,1079.8785400390625,581.5546875,1
125,1079.902587890625,581.4730224609375,1
126,1079.972900390625,581.78076171875,1
127,1079.8863525390625,581.469970703125,1
128,1079.8834228515625,581.6583862304688,1
129,1079.8812255859375,581.6341552734375,1
130,1080.082275390625,582.2530517578125,1
131,1080.5897216796875,580.8353271484375,1
132,1080.517822265625,580.6953125,1
133,1080.522705078125,580.8109130859375,1
134,1080.471435546875,583.5970458984375,1
135,1080.4912109375,583.376953125,1
136,1081.26611328125,581.7874755859375,1
137,1081.245849609375,581.7330322265625,1
138,1081.2158203125,581.7037353515625,1
139,1082.114013671875,580.7314453125,1
140,1081.99853515625,580.729736328125,1
141,1083.046875,580.2919921875,1
142,,,0
143,1083.0438232421875,580.212158203125,1
144,,,0
145,,,0
146,1527.40185546875,557.88720703125,1
147,1527.416259765625,558.0616455078125,1
148,1527.4986572265625,558.00634765625,1
149,1527.73388671875,558.2288818359375,1
150,1527.6446533203125,558.224609375,1
151,1527.8446044921875,557.8055419921875,1
152,1528.01953125,557.705322265625,1
153,1527.9130859375,558.06982421875,1
154,,,0
155,,,0
156,,,0
157,,,0
158,,,0
159,,,0
160,,,0
161,,,0
162,,,0
163,1526.0946044921875,557.5908203125,1
164,,,0
165,,,0
166,,,0
167,,,0
168,,,0
169,,,0
170,,,0
171,985.0546264648438,569.7885131835938,1
172,984.9534301757812,569.8974609375,1
173,985.788818359375,571.2647705078125,1
174,985.554443359375,571.6117553710938,1
